"Date","Ticker","Z-Score","Z-Score_avg","Z-Score_hi","Z-Score_lo"
10/9/2024 0:00:00,"XLV",0.70,0.16,1.55,-1.23
10/10/2024 0:00:00,"XLV",0.68,0.16,1.55,-1.23
10/11/2024 0:00:00,"XLV",1.09,0.16,1.55,-1.23
10/14/2024 0:00:00,"XLV",1.38,0.16,1.55,-1.23
10/15/2024 0:00:00,"XLV",2.13,0.16,1.55,-1.23
10/16/2024 0:00:00,"XLV",1.10,0.16,1.55,-1.23
10/17/2024 0:00:00,"XLV",1.29,0.16,1.55,-1.23
10/18/2024 0:00:00,"XLV",1.34,0.16,1.55,-1.23
10/21/2024 0:00:00,"XLV",2.27,0.16,1.55,-1.23
10/22/2024 0:00:00,"XLV",1.78,0.16,1.55,-1.23
10/23/2024 0:00:00,"XLV",1.70,0.16,1.55,-1.23
10/24/2024 0:00:00,"XLV",1.12,0.16,1.55,-1.23
10/25/2024 0:00:00,"XLV",1.00,0.16,1.55,-1.23
10/28/2024 0:00:00,"XLV",0.98,0.16,1.55,-1.23
10/29/2024 0:00:00,"XLV",0.31,0.16,1.55,-1.23
10/30/2024 0:00:00,"XLV",0.15,0.16,1.55,-1.23
10/31/2024 0:00:00,"XLV",0.55,0.16,1.55,-1.23
11/1/2024 0:00:00,"XLV",0.51,0.16,1.55,-1.23
11/4/2024 0:00:00,"XLV",0.67,0.16,1.55,-1.23
11/5/2024 0:00:00,"XLV",1.29,0.16,1.55,-1.23
11/6/2024 0:00:00,"XLV",0.88,0.16,1.55,-1.23
11/7/2024 0:00:00,"XLV",-0.11,0.16,1.55,-1.23
11/8/2024 0:00:00,"XLV",0.88,0.16,1.55,-1.23
11/11/2024 0:00:00,"XLV",-0.18,0.16,1.55,-1.23
11/12/2024 0:00:00,"XLV",1.64,0.16,1.55,-1.23
11/13/2024 0:00:00,"XLV",-0.56,0.16,1.55,-1.23
11/14/2024 0:00:00,"XLV",2.34,0.16,1.55,-1.23
11/15/2024 0:00:00,"XLV",3.62,0.16,1.55,-1.23
11/18/2024 0:00:00,"XLV",2.46,0.16,1.55,-1.23
11/19/2024 0:00:00,"XLV",1.66,0.16,1.55,-1.23
11/20/2024 0:00:00,"XLV",2.56,0.16,1.55,-1.23
11/21/2024 0:00:00,"XLV",2.48,0.16,1.55,-1.23
11/22/2024 0:00:00,"XLV",2.02,0.16,1.55,-1.23
11/25/2024 0:00:00,"XLV",1.99,0.16,1.55,-1.23
11/26/2024 0:00:00,"XLV",1.83,0.16,1.55,-1.23
11/27/2024 0:00:00,"XLV",1.69,0.16,1.55,-1.23
11/29/2024 0:00:00,"XLV",1.54,0.16,1.55,-1.23
12/2/2024 0:00:00,"XLV",1.20,0.16,1.55,-1.23
12/3/2024 0:00:00,"XLV",1.01,0.16,1.55,-1.23
12/4/2024 0:00:00,"XLV",0.79,0.16,1.55,-1.23
12/5/2024 0:00:00,"XLV",0.89,0.16,1.55,-1.23
12/6/2024 0:00:00,"XLV",0.85,0.16,1.55,-1.23
12/9/2024 0:00:00,"XLV",0.60,0.16,1.55,-1.23
12/10/2024 0:00:00,"XLV",0.27,0.16,1.55,-1.23
12/11/2024 0:00:00,"XLV",0.66,0.16,1.55,-1.23
12/12/2024 0:00:00,"XLV",0.12,0.16,1.55,-1.23
12/13/2024 0:00:00,"XLV",-0.01,0.16,1.55,-1.23
12/16/2024 0:00:00,"XLV",-0.91,0.16,1.55,-1.23
12/17/2024 0:00:00,"XLV",-2.83,0.16,1.55,-1.23
12/18/2024 0:00:00,"XLV",-1.66,0.16,1.55,-1.23
12/19/2024 0:00:00,"XLV",-1.57,0.16,1.55,-1.23
12/20/2024 0:00:00,"XLV",-1.31,0.16,1.55,-1.23
12/23/2024 0:00:00,"XLV",-1.44,0.16,1.55,-1.23
12/24/2024 0:00:00,"XLV",-1.15,0.16,1.55,-1.23
12/26/2024 0:00:00,"XLV",-1.54,0.16,1.55,-1.23
12/27/2024 0:00:00,"XLV",-1.64,0.16,1.55,-1.23
12/30/2024 0:00:00,"XLV",-1.35,0.16,1.55,-1.23
12/31/2024 0:00:00,"XLV",-1.28,0.16,1.55,-1.23
1/2/2025 0:00:00,"XLV",-1.11,0.16,1.55,-1.23
1/3/2025 0:00:00,"XLV",-0.12,0.16,1.55,-1.23
1/6/2025 0:00:00,"XLV",-0.03,0.16,1.55,-1.23
1/7/2025 0:00:00,"XLV",-0.15,0.16,1.55,-1.23
1/8/2025 0:00:00,"XLV",0.12,0.16,1.55,-1.23
1/10/2025 0:00:00,"XLV",0.19,0.16,1.55,-1.23
1/13/2025 0:00:00,"XLV",1.56,0.16,1.55,-1.23
1/14/2025 0:00:00,"XLV",1.20,0.16,1.55,-1.23
1/15/2025 0:00:00,"XLV",0.99,0.16,1.55,-1.23
1/16/2025 0:00:00,"XLV",1.20,0.16,1.55,-1.23
1/17/2025 0:00:00,"XLV",0.38,0.16,1.55,-1.23
1/21/2025 0:00:00,"XLV",2.17,0.16,1.55,-1.23
1/22/2025 0:00:00,"XLV",0.39,0.16,1.55,-1.23
1/23/2025 0:00:00,"XLV",0.58,0.16,1.55,-1.23
1/24/2025 0:00:00,"XLV",-0.28,0.16,1.55,-1.23
1/27/2025 0:00:00,"XLV",2.26,0.16,1.55,-1.23
1/28/2025 0:00:00,"XLV",2.29,0.16,1.55,-1.23
1/29/2025 0:00:00,"XLV",2.20,0.16,1.55,-1.23
1/30/2025 0:00:00,"XLV",2.03,0.16,1.55,-1.23
1/31/2025 0:00:00,"XLV",1.04,0.16,1.55,-1.23
2/3/2025 0:00:00,"XLV",0.96,0.16,1.55,-1.23
2/4/2025 0:00:00,"XLV",1.01,0.16,1.55,-1.23
2/5/2025 0:00:00,"XLV",0.90,0.16,1.55,-1.23
2/6/2025 0:00:00,"XLV",1.42,0.16,1.55,-1.23
2/7/2025 0:00:00,"XLV",1.47,0.16,1.55,-1.23
2/10/2025 0:00:00,"XLV",1.33,0.16,1.55,-1.23
2/11/2025 0:00:00,"XLV",1.03,0.16,1.55,-1.23
2/12/2025 0:00:00,"XLV",0.43,0.16,1.55,-1.23
2/13/2025 0:00:00,"XLV",-0.32,0.16,1.55,-1.23
2/14/2025 0:00:00,"XLV",0.41,0.16,1.55,-1.23
2/18/2025 0:00:00,"XLV",0.36,0.16,1.55,-1.23
2/19/2025 0:00:00,"XLV",0.60,0.16,1.55,-1.23
2/20/2025 0:00:00,"XLV",-0.57,0.16,1.55,-1.23
2/21/2025 0:00:00,"XLV",-0.49,0.16,1.55,-1.23
2/24/2025 0:00:00,"XLV",-1.29,0.16,1.55,-1.23
2/25/2025 0:00:00,"XLV",-1.35,0.16,1.55,-1.23
2/26/2025 0:00:00,"XLV",-3.37,0.16,1.55,-1.23
2/27/2025 0:00:00,"XLV",-2.70,0.16,1.55,-1.23
2/28/2025 0:00:00,"XLV",-1.93,0.16,1.55,-1.23
3/3/2025 0:00:00,"XLV",-2.08,0.16,1.55,-1.23
3/4/2025 0:00:00,"XLV",-1.49,0.16,1.55,-1.23
3/5/2025 0:00:00,"XLV",-1.04,0.16,1.55,-1.23
3/6/2025 0:00:00,"XLV",-0.95,0.16,1.55,-1.23
3/7/2025 0:00:00,"XLV",-1.17,0.16,1.55,-1.23
3/10/2025 0:00:00,"XLV",-0.93,0.16,1.55,-1.23
3/11/2025 0:00:00,"XLV",-0.46,0.16,1.55,-1.23
3/13/2025 0:00:00,"XLV",0.17,0.16,1.55,-1.23
3/14/2025 0:00:00,"XLV",0.52,0.16,1.55,-1.23
3/17/2025 0:00:00,"XLV",1.13,0.16,1.55,-1.23
3/18/2025 0:00:00,"XLV",0.63,0.16,1.55,-1.23
3/19/2025 0:00:00,"XLV",0.67,0.16,1.55,-1.23
3/20/2025 0:00:00,"XLV",-0.01,0.16,1.55,-1.23
3/21/2025 0:00:00,"XLV",-0.09,0.16,1.55,-1.23
3/24/2025 0:00:00,"XLV",-0.11,0.16,1.55,-1.23
3/25/2025 0:00:00,"XLV",0.49,0.16,1.55,-1.23
3/27/2025 0:00:00,"XLV",-0.26,0.16,1.55,-1.23
3/28/2025 0:00:00,"XLV",-0.37,0.16,1.55,-1.23
3/31/2025 0:00:00,"XLV",-0.64,0.16,1.55,-1.23
4/1/2025 0:00:00,"XLV",1.21,0.16,1.55,-1.23
4/2/2025 0:00:00,"XLV",1.18,0.16,1.55,-1.23
4/3/2025 0:00:00,"XLV",0.37,0.16,1.55,-1.23
4/4/2025 0:00:00,"XLV",4.22,0.16,1.55,-1.23
4/7/2025 0:00:00,"XLV",2.95,0.16,1.55,-1.23
4/8/2025 0:00:00,"XLV",2.36,0.16,1.55,-1.23
4/9/2025 0:00:00,"XLV",2.78,0.16,1.55,-1.23
4/10/2025 0:00:00,"XLV",2.42,0.16,1.55,-1.23
4/11/2025 0:00:00,"XLV",2.11,0.16,1.55,-1.23
4/14/2025 0:00:00,"XLV",1.84,0.16,1.55,-1.23
4/15/2025 0:00:00,"XLV",1.57,0.16,1.55,-1.23
4/16/2025 0:00:00,"XLV",1.41,0.16,1.55,-1.23
4/17/2025 0:00:00,"XLV",1.26,0.16,1.55,-1.23
4/21/2025 0:00:00,"XLV",1.21,0.16,1.55,-1.23
4/22/2025 0:00:00,"XLV",1.21,0.16,1.55,-1.23
4/23/2025 0:00:00,"XLV",1.11,0.16,1.55,-1.23
4/24/2025 0:00:00,"XLV",1.04,0.16,1.55,-1.23
4/25/2025 0:00:00,"XLV",0.96,0.16,1.55,-1.23
4/28/2025 0:00:00,"XLV",0.89,0.16,1.55,-1.23
4/29/2025 0:00:00,"XLV",0.83,0.16,1.55,-1.23
4/30/2025 0:00:00,"XLV",0.75,0.16,1.55,-1.23
5/1/2025 0:00:00,"XLV",0.82,0.16,1.55,-1.23
5/2/2025 0:00:00,"XLV",0.86,0.16,1.55,-1.23
5/5/2025 0:00:00,"XLV",0.97,0.16,1.55,-1.23
5/6/2025 0:00:00,"XLV",-0.71,0.16,1.55,-1.23
5/7/2025 0:00:00,"XLV",-0.95,0.16,1.55,-1.23
5/8/2025 0:00:00,"XLV",-1.53,0.16,1.55,-1.23
5/9/2025 0:00:00,"XLV",-3.07,0.16,1.55,-1.23
5/12/2025 0:00:00,"XLV",-2.52,0.16,1.55,-1.23
5/13/2025 0:00:00,"XLV",-1.66,0.16,1.55,-1.23
5/14/2025 0:00:00,"XLV",-1.32,0.16,1.55,-1.23
5/15/2025 0:00:00,"XLV",-1.03,0.16,1.55,-1.23
5/16/2025 0:00:00,"XLV",-0.68,0.16,1.55,-1.23
5/19/2025 0:00:00,"XLV",-0.58,0.16,1.55,-1.23
5/20/2025 0:00:00,"XLV",-0.86,0.16,1.55,-1.23
5/21/2025 0:00:00,"XLV",-0.66,0.16,1.55,-1.23
5/22/2025 0:00:00,"XLV",-0.59,0.16,1.55,-1.23
5/23/2025 0:00:00,"XLV",-0.67,0.16,1.55,-1.23
5/27/2025 0:00:00,"XLV",-0.45,0.16,1.55,-1.23
5/28/2025 0:00:00,"XLV",-0.40,0.16,1.55,-1.23
5/29/2025 0:00:00,"XLV",-0.31,0.16,1.55,-1.23
5/30/2025 0:00:00,"XLV",-0.33,0.16,1.55,-1.23
6/2/2025 0:00:00,"XLV",-0.88,0.16,1.55,-1.23
6/3/2025 0:00:00,"XLV",-1.13,0.16,1.55,-1.23
6/4/2025 0:00:00,"XLV",-1.28,0.16,1.55,-1.23
6/5/2025 0:00:00,"XLV",-2.25,0.16,1.55,-1.23
6/6/2025 0:00:00,"XLV",-1.92,0.16,1.55,-1.23
6/9/2025 0:00:00,"XLV",-1.82,0.16,1.55,-1.23
6/10/2025 0:00:00,"XLV",-1.71,0.16,1.55,-1.23
6/11/2025 0:00:00,"XLV",-2.28,0.16,1.55,-1.23
6/12/2025 0:00:00,"XLV",-2.80,0.16,1.55,-1.23
6/13/2025 0:00:00,"XLV",-2.75,0.16,1.55,-1.23
6/16/2025 0:00:00,"XLV",-2.31,0.16,1.55,-1.23
6/17/2025 0:00:00,"XLV",-2.01,0.16,1.55,-1.23
6/18/2025 0:00:00,"XLV",-1.82,0.16,1.55,-1.23
6/20/2025 0:00:00,"XLV",-1.60,0.16,1.55,-1.23
6/23/2025 0:00:00,"XLV",-1.85,0.16,1.55,-1.23
6/24/2025 0:00:00,"XLV",-1.59,0.16,1.55,-1.23
6/25/2025 0:00:00,"XLV",-1.43,0.16,1.55,-1.23
6/26/2025 0:00:00,"XLV",-1.44,0.16,1.55,-1.23
6/27/2025 0:00:00,"XLV",-1.33,0.16,1.55,-1.23
6/30/2025 0:00:00,"XLV",-1.23,0.16,1.55,-1.23
7/1/2025 0:00:00,"XLV",-0.97,0.16,1.55,-1.23
7/2/2025 0:00:00,"XLV",-0.77,0.16,1.55,-1.23
7/3/2025 0:00:00,"XLV",-0.70,0.16,1.55,-1.23
7/7/2025 0:00:00,"XLV",-0.54,0.16,1.55,-1.23
7/8/2025 0:00:00,"XLV",-0.46,0.16,1.55,-1.23
7/9/2025 0:00:00,"XLV",-0.47,0.16,1.55,-1.23
7/10/2025 0:00:00,"XLV",-0.36,0.16,1.55,-1.23
7/11/2025 0:00:00,"XLV",-0.37,0.16,1.55,-1.23
7/14/2025 0:00:00,"XLV",-0.29,0.16,1.55,-1.23
7/15/2025 0:00:00,"XLV",0.63,0.16,1.55,-1.23
7/16/2025 0:00:00,"XLV",1.33,0.16,1.55,-1.23
7/17/2025 0:00:00,"XLV",1.72,0.16,1.55,-1.23
7/18/2025 0:00:00,"XLV",1.00,0.16,1.55,-1.23
7/21/2025 0:00:00,"XLV",1.13,0.16,1.55,-1.23
7/22/2025 0:00:00,"XLV",2.15,0.16,1.55,-1.23
7/23/2025 0:00:00,"XLV",2.56,0.16,1.55,-1.23
7/24/2025 0:00:00,"XLV",1.95,0.16,1.55,-1.23
7/25/2025 0:00:00,"XLV",1.74,0.16,1.55,-1.23
7/28/2025 0:00:00,"XLV",1.71,0.16,1.55,-1.23
7/29/2025 0:00:00,"XLV",1.61,0.16,1.55,-1.23
7/30/2025 0:00:00,"XLV",1.42,0.16,1.55,-1.23
7/31/2025 0:00:00,"XLV",2.06,0.16,1.55,-1.23
8/1/2025 0:00:00,"XLV",1.78,0.16,1.55,-1.23
8/4/2025 0:00:00,"XLV",1.87,0.16,1.55,-1.23
8/5/2025 0:00:00,"XLV",1.59,0.16,1.55,-1.23
8/6/2025 0:00:00,"XLV",1.61,0.16,1.55,-1.23
8/7/2025 0:00:00,"XLV",1.52,0.16,1.55,-1.23
8/8/2025 0:00:00,"XLV",1.44,0.16,1.55,-1.23
8/11/2025 0:00:00,"XLV",1.29,0.16,1.55,-1.23
8/12/2025 0:00:00,"XLV",1.30,0.16,1.55,-1.23
8/13/2025 0:00:00,"XLV",1.15,0.16,1.55,-1.23
8/14/2025 0:00:00,"XLV",0.88,0.16,1.55,-1.23
8/15/2025 0:00:00,"XLV",0.97,0.16,1.55,-1.23
8/18/2025 0:00:00,"XLV",0.83,0.16,1.55,-1.23
8/19/2025 0:00:00,"XLV",0.73,0.16,1.55,-1.23
8/20/2025 0:00:00,"XLV",0.09,0.16,1.55,-1.23
8/21/2025 0:00:00,"XLV",-0.85,0.16,1.55,-1.23
8/22/2025 0:00:00,"XLV",-0.85,0.16,1.55,-1.23
8/25/2025 0:00:00,"XLV",-0.44,0.16,1.55,-1.23
8/26/2025 0:00:00,"XLV",-0.70,0.16,1.55,-1.23
8/27/2025 0:00:00,"XLV",-0.99,0.16,1.55,-1.23
8/28/2025 0:00:00,"XLV",-1.15,0.16,1.55,-1.23
8/29/2025 0:00:00,"XLV",-3.28,0.16,1.55,-1.23
8/1/2024 0:00:00,"XLY",1.57,-0.07,1.39,-1.53
8/2/2024 0:00:00,"XLY",1.96,-0.07,1.39,-1.53
8/5/2024 0:00:00,"XLY",1.90,-0.07,1.39,-1.53
8/6/2024 0:00:00,"XLY",1.76,-0.07,1.39,-1.53
8/7/2024 0:00:00,"XLY",1.61,-0.07,1.39,-1.53
8/8/2024 0:00:00,"XLY",1.65,-0.07,1.39,-1.53
8/9/2024 0:00:00,"XLY",1.48,-0.07,1.39,-1.53
8/12/2024 0:00:00,"XLY",1.24,-0.07,1.39,-1.53
8/13/2024 0:00:00,"XLY",1.43,-0.07,1.39,-1.53
8/14/2024 0:00:00,"XLY",1.15,-0.07,1.39,-1.53
8/15/2024 0:00:00,"XLY",1.42,-0.07,1.39,-1.53
8/16/2024 0:00:00,"XLY",1.29,-0.07,1.39,-1.53
8/19/2024 0:00:00,"XLY",1.25,-0.07,1.39,-1.53
8/20/2024 0:00:00,"XLY",1.13,-0.07,1.39,-1.53
8/21/2024 0:00:00,"XLY",1.18,-0.07,1.39,-1.53
8/22/2024 0:00:00,"XLY",0.33,-0.07,1.39,-1.53
8/23/2024 0:00:00,"XLY",0.43,-0.07,1.39,-1.53
8/26/2024 0:00:00,"XLY",0.35,-0.07,1.39,-1.53
8/27/2024 0:00:00,"XLY",0.09,-0.07,1.39,-1.53
8/28/2024 0:00:00,"XLY",0.03,-0.07,1.39,-1.53
8/29/2024 0:00:00,"XLY",-0.38,-0.07,1.39,-1.53
8/30/2024 0:00:00,"XLY",-1.20,-0.07,1.39,-1.53
9/3/2024 0:00:00,"XLY",-2.74,-0.07,1.39,-1.53
9/4/2024 0:00:00,"XLY",-3.04,-0.07,1.39,-1.53
9/5/2024 0:00:00,"XLY",-2.43,-0.07,1.39,-1.53
9/6/2024 0:00:00,"XLY",-1.78,-0.07,1.39,-1.53
9/9/2024 0:00:00,"XLY",-1.71,-0.07,1.39,-1.53
9/10/2024 0:00:00,"XLY",-1.47,-0.07,1.39,-1.53
9/11/2024 0:00:00,"XLY",-1.34,-0.07,1.39,-1.53
9/12/2024 0:00:00,"XLY",-1.45,-0.07,1.39,-1.53
9/13/2024 0:00:00,"XLY",-1.35,-0.07,1.39,-1.53
9/16/2024 0:00:00,"XLY",-1.71,-0.07,1.39,-1.53
9/17/2024 0:00:00,"XLY",-1.53,-0.07,1.39,-1.53
9/18/2024 0:00:00,"XLY",-1.45,-0.07,1.39,-1.53
9/19/2024 0:00:00,"XLY",-1.06,-0.07,1.39,-1.53
9/20/2024 0:00:00,"XLY",-1.04,-0.07,1.39,-1.53
9/23/2024 0:00:00,"XLY",-1.22,-0.07,1.39,-1.53
9/24/2024 0:00:00,"XLY",-1.30,-0.07,1.39,-1.53
9/25/2024 0:00:00,"XLY",-1.28,-0.07,1.39,-1.53
9/26/2024 0:00:00,"XLY",-1.23,-0.07,1.39,-1.53
9/27/2024 0:00:00,"XLY",-1.36,-0.07,1.39,-1.53
9/30/2024 0:00:00,"XLY",-1.30,-0.07,1.39,-1.53
10/1/2024 0:00:00,"XLY",-1.40,-0.07,1.39,-1.53
10/2/2024 0:00:00,"XLY",-1.53,-0.07,1.39,-1.53
10/3/2024 0:00:00,"XLY",-1.08,-0.07,1.39,-1.53
10/4/2024 0:00:00,"XLY",-0.93,-0.07,1.39,-1.53
10/7/2024 0:00:00,"XLY",-1.57,-0.07,1.39,-1.53
10/8/2024 0:00:00,"XLY",-1.58,-0.07,1.39,-1.53
10/9/2024 0:00:00,"XLY",-1.56,-0.07,1.39,-1.53
10/10/2024 0:00:00,"XLY",-1.49,-0.07,1.39,-1.53
10/11/2024 0:00:00,"XLY",-1.51,-0.07,1.39,-1.53
10/14/2024 0:00:00,"XLY",-1.48,-0.07,1.39,-1.53
10/15/2024 0:00:00,"XLY",-1.35,-0.07,1.39,-1.53
10/16/2024 0:00:00,"XLY",-1.23,-0.07,1.39,-1.53
10/17/2024 0:00:00,"XLY",-1.13,-0.07,1.39,-1.53
10/18/2024 0:00:00,"XLY",-2.08,-0.07,1.39,-1.53
10/21/2024 0:00:00,"XLY",-1.79,-0.07,1.39,-1.53
10/22/2024 0:00:00,"XLY",-1.83,-0.07,1.39,-1.53
10/23/2024 0:00:00,"XLY",-1.34,-0.07,1.39,-1.53
10/24/2024 0:00:00,"XLY",1.06,-0.07,1.39,-1.53
10/25/2024 0:00:00,"XLY",1.09,-0.07,1.39,-1.53
10/28/2024 0:00:00,"XLY",1.09,-0.07,1.39,-1.53
10/29/2024 0:00:00,"XLY",1.14,-0.07,1.39,-1.53
10/30/2024 0:00:00,"XLY",1.10,-0.07,1.39,-1.53
10/31/2024 0:00:00,"XLY",1.36,-0.07,1.39,-1.53
11/1/2024 0:00:00,"XLY",1.48,-0.07,1.39,-1.53
11/4/2024 0:00:00,"XLY",1.20,-0.07,1.39,-1.53
11/5/2024 0:00:00,"XLY",1.09,-0.07,1.39,-1.53
11/6/2024 0:00:00,"XLY",2.06,-0.07,1.39,-1.53
11/7/2024 0:00:00,"XLY",1.86,-0.07,1.39,-1.53
11/8/2024 0:00:00,"XLY",1.67,-0.07,1.39,-1.53
11/11/2024 0:00:00,"XLY",1.62,-0.07,1.39,-1.53
11/12/2024 0:00:00,"XLY",1.72,-0.07,1.39,-1.53
11/13/2024 0:00:00,"XLY",1.53,-0.07,1.39,-1.53
11/14/2024 0:00:00,"XLY",1.62,-0.07,1.39,-1.53
11/15/2024 0:00:00,"XLY",1.53,-0.07,1.39,-1.53
11/18/2024 0:00:00,"XLY",1.43,-0.07,1.39,-1.53
11/19/2024 0:00:00,"XLY",1.24,-0.07,1.39,-1.53
11/20/2024 0:00:00,"XLY",1.20,-0.07,1.39,-1.53
11/21/2024 0:00:00,"XLY",0.77,-0.07,1.39,-1.53
11/22/2024 0:00:00,"XLY",-0.01,-0.07,1.39,-1.53
11/25/2024 0:00:00,"XLY",-0.03,-0.07,1.39,-1.53
11/26/2024 0:00:00,"XLY",-0.11,-0.07,1.39,-1.53
11/27/2024 0:00:00,"XLY",-0.20,-0.07,1.39,-1.53
11/29/2024 0:00:00,"XLY",-0.30,-0.07,1.39,-1.53
12/2/2024 0:00:00,"XLY",-1.11,-0.07,1.39,-1.53
12/3/2024 0:00:00,"XLY",-1.26,-0.07,1.39,-1.53
12/4/2024 0:00:00,"XLY",-1.46,-0.07,1.39,-1.53
12/5/2024 0:00:00,"XLY",-1.77,-0.07,1.39,-1.53
12/6/2024 0:00:00,"XLY",-2.25,-0.07,1.39,-1.53
12/9/2024 0:00:00,"XLY",-1.94,-0.07,1.39,-1.53
12/10/2024 0:00:00,"XLY",-1.82,-0.07,1.39,-1.53
12/11/2024 0:00:00,"XLY",-1.70,-0.07,1.39,-1.53
12/12/2024 0:00:00,"XLY",-1.70,-0.07,1.39,-1.53
12/13/2024 0:00:00,"XLY",-1.53,-0.07,1.39,-1.53
12/16/2024 0:00:00,"XLY",-1.71,-0.07,1.39,-1.53
12/17/2024 0:00:00,"XLY",-1.78,-0.07,1.39,-1.53
12/18/2024 0:00:00,"XLY",1.16,-0.07,1.39,-1.53
12/19/2024 0:00:00,"XLY",1.22,-0.07,1.39,-1.53
12/20/2024 0:00:00,"XLY",1.23,-0.07,1.39,-1.53
12/23/2024 0:00:00,"XLY",1.24,-0.07,1.39,-1.53
12/24/2024 0:00:00,"XLY",1.40,-0.07,1.39,-1.53
12/26/2024 0:00:00,"XLY",1.31,-0.07,1.39,-1.53
12/27/2024 0:00:00,"XLY",1.49,-0.07,1.39,-1.53
12/30/2024 0:00:00,"XLY",1.55,-0.07,1.39,-1.53
12/31/2024 0:00:00,"XLY",1.41,-0.07,1.39,-1.53
1/2/2025 0:00:00,"XLY",1.34,-0.07,1.39,-1.53
1/3/2025 0:00:00,"XLY",1.43,-0.07,1.39,-1.53
1/6/2025 0:00:00,"XLY",1.26,-0.07,1.39,-1.53
1/7/2025 0:00:00,"XLY",1.28,-0.07,1.39,-1.53
1/8/2025 0:00:00,"XLY",0.92,-0.07,1.39,-1.53
1/10/2025 0:00:00,"XLY",0.87,-0.07,1.39,-1.53
1/13/2025 0:00:00,"XLY",0.81,-0.07,1.39,-1.53
1/14/2025 0:00:00,"XLY",0.51,-0.07,1.39,-1.53
1/15/2025 0:00:00,"XLY",0.87,-0.07,1.39,-1.53
1/16/2025 0:00:00,"XLY",0.79,-0.07,1.39,-1.53
1/17/2025 0:00:00,"XLY",0.79,-0.07,1.39,-1.53
1/21/2025 0:00:00,"XLY",1.17,-0.07,1.39,-1.53
1/22/2025 0:00:00,"XLY",-2.23,-0.07,1.39,-1.53
1/23/2025 0:00:00,"XLY",-1.99,-0.07,1.39,-1.53
1/24/2025 0:00:00,"XLY",-1.80,-0.07,1.39,-1.53
1/27/2025 0:00:00,"XLY",-1.66,-0.07,1.39,-1.53
1/28/2025 0:00:00,"XLY",-2.14,-0.07,1.39,-1.53
1/29/2025 0:00:00,"XLY",-1.88,-0.07,1.39,-1.53
1/30/2025 0:00:00,"XLY",-1.85,-0.07,1.39,-1.53
1/31/2025 0:00:00,"XLY",-1.88,-0.07,1.39,-1.53
2/3/2025 0:00:00,"XLY",-1.53,-0.07,1.39,-1.53
2/4/2025 0:00:00,"XLY",-1.47,-0.07,1.39,-1.53
2/5/2025 0:00:00,"XLY",-1.49,-0.07,1.39,-1.53
2/6/2025 0:00:00,"XLY",-1.34,-0.07,1.39,-1.53
2/7/2025 0:00:00,"XLY",-1.21,-0.07,1.39,-1.53
2/10/2025 0:00:00,"XLY",-1.10,-0.07,1.39,-1.53
2/11/2025 0:00:00,"XLY",-0.97,-0.07,1.39,-1.53
2/12/2025 0:00:00,"XLY",-0.91,-0.07,1.39,-1.53
2/13/2025 0:00:00,"XLY",-0.63,-0.07,1.39,-1.53
2/14/2025 0:00:00,"XLY",-1.24,-0.07,1.39,-1.53
2/18/2025 0:00:00,"XLY",-1.22,-0.07,1.39,-1.53
2/19/2025 0:00:00,"XLY",-1.51,-0.07,1.39,-1.53
2/20/2025 0:00:00,"XLY",-1.71,-0.07,1.39,-1.53
2/21/2025 0:00:00,"XLY",-0.35,-0.07,1.39,-1.53
2/24/2025 0:00:00,"XLY",-0.44,-0.07,1.39,-1.53
2/25/2025 0:00:00,"XLY",-0.37,-0.07,1.39,-1.53
2/26/2025 0:00:00,"XLY",-0.50,-0.07,1.39,-1.53
2/27/2025 0:00:00,"XLY",-0.15,-0.07,1.39,-1.53
2/28/2025 0:00:00,"XLY",1.23,-0.07,1.39,-1.53
3/3/2025 0:00:00,"XLY",1.37,-0.07,1.39,-1.53
3/4/2025 0:00:00,"XLY",1.72,-0.07,1.39,-1.53
3/5/2025 0:00:00,"XLY",2.22,-0.07,1.39,-1.53
3/6/2025 0:00:00,"XLY",2.20,-0.07,1.39,-1.53
3/7/2025 0:00:00,"XLY",1.85,-0.07,1.39,-1.53
3/10/2025 0:00:00,"XLY",2.54,-0.07,1.39,-1.53
3/11/2025 0:00:00,"XLY",1.97,-0.07,1.39,-1.53
3/12/2025 0:00:00,"XLY",1.76,-0.07,1.39,-1.53
3/13/2025 0:00:00,"XLY",1.82,-0.07,1.39,-1.53
3/14/2025 0:00:00,"XLY",2.09,-0.07,1.39,-1.53
3/17/2025 0:00:00,"XLY",1.56,-0.07,1.39,-1.53
3/18/2025 0:00:00,"XLY",1.45,-0.07,1.39,-1.53
3/19/2025 0:00:00,"XLY",1.71,-0.07,1.39,-1.53
3/20/2025 0:00:00,"XLY",1.54,-0.07,1.39,-1.53
3/21/2025 0:00:00,"XLY",1.48,-0.07,1.39,-1.53
3/24/2025 0:00:00,"XLY",1.86,-0.07,1.39,-1.53
3/25/2025 0:00:00,"XLY",1.71,-0.07,1.39,-1.53
3/26/2025 0:00:00,"XLY",1.59,-0.07,1.39,-1.53
3/27/2025 0:00:00,"XLY",1.47,-0.07,1.39,-1.53
3/28/2025 0:00:00,"XLY",1.68,-0.07,1.39,-1.53
3/31/2025 0:00:00,"XLY",1.35,-0.07,1.39,-1.53
4/1/2025 0:00:00,"XLY",1.23,-0.07,1.39,-1.53
