"Date","Ticker","ticker_name","exposure","category","close","model_score"
8/5/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.65,121.25
8/6/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.55,4.55
8/7/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.25,4.96
8/8/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.60,18.33
8/9/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.81,9.12
8/12/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.56,4.58
8/13/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.85,21.71
8/14/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.00,7.08
8/15/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.88,-0.44
8/16/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.86,-0.14
8/19/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.11,21.80
8/20/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.15,1.90
8/21/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.29,1.68
8/22/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.55,3.63
8/23/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.37,12.13
8/26/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.34,1.13
8/27/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.45,0.16
8/28/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.30,0.08
8/29/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.13,11.27
8/30/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.55,1.77
9/3/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.65,4.86
9/4/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.75,0.04
9/5/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.63,9.62
9/6/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.63,20.90
9/9/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.15,0.96
9/10/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.93,0.99
9/11/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.81,1.12
9/12/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.89,1.61
9/13/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",45.21,1.02
9/16/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",45.36,1.43
9/17/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",45.00,4.45
9/18/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.87,3.25
9/19/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.76,3.94
9/20/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.68,6.10
9/23/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.86,10.73
9/24/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.86,10.55
9/25/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.67,6.45
9/26/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.23,16.25
9/27/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.29,18.20
9/30/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.67,13.59
10/1/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.40,238.15
10/2/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.24,101.94
10/3/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.81,75.20
10/4/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.52,-26.21
10/7/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.20,-25.64
10/8/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.33,29.15
10/9/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.35,1.16
10/10/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.99,1.28
10/11/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.43,6.90
10/14/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.73,23.60
10/15/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.28,305.33
10/16/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.72,0.19
10/17/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.43,334.09
10/18/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.74,-0.06
10/21/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.82,128.82
10/22/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.89,2.63
10/23/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.32,-24.60
10/24/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.42,86.50
10/25/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.07,91.19
10/28/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.21,228.67
10/29/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.81,31.72
10/30/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.97,135.49
10/31/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.20,121.90
11/1/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.74,107.79
11/4/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.22,100.60
11/5/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.81,126.27
11/6/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.64,-2.87
11/7/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.17,14.70
11/8/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.91,24.19
11/11/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.53,14.77
11/12/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.98,28.15
11/13/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.32,25.19
11/14/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.93,-3.72
11/15/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.98,-27.35
11/18/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.36,33.16
11/19/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.54,36.72
11/20/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.47,-10.16
11/21/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.76,89.49
11/22/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.09,22.43
11/25/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.68,0.83
11/26/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.90,0.24
11/27/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",45.21,5.21
11/29/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",45.00,3.43
12/2/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.32,-0.48
12/3/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",44.06,-0.67
12/4/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.94,1.55
12/5/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.83,0.26
12/6/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.77,0.06
12/9/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.86,0.38
12/10/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.15,6.77
12/11/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.04,28.70
12/12/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.01,36.74
12/13/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.83,1.17
12/16/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.61,13.00
12/17/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.42,27.47
12/18/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.76,-22.04
12/19/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.06,119.68
12/20/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.79,164.20
12/23/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.54,8.28
12/24/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.81,53.20
12/26/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.87,80.65
12/27/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.54,22.74
12/30/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.35,62.71
12/31/2024 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.67,79.32
1/2/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.29,5.07
1/3/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.84,22.70
1/6/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.28,-3.75
1/7/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",39.98,-9.97
1/8/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.15,-37.91
1/10/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",39.18,-18.51
1/13/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",39.68,-22.80
1/14/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.02,-19.69
1/15/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.19,-24.66
1/16/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.09,89.08
1/17/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.08,24.13
1/21/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.83,-0.30
1/22/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.10,2.62
1/23/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.43,8.14
1/24/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.55,9.13
1/27/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.96,0.86
1/28/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.45,31.05
1/29/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.97,35.36
1/30/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.51,7.84
1/31/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.42,3.78
2/3/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.35,5.09
2/4/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.35,-8.55
2/5/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.00,-0.34
2/6/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.12,0.31
2/7/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.97,0.66
2/10/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.03,0.79
2/11/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.26,1.55
2/12/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.90,3.03
2/13/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.23,3.42
2/14/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.06,4.45
2/18/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.21,4.97
2/19/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.29,8.78
2/20/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.58,2.66
2/21/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.23,2.15
2/24/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.42,2.88
2/25/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.87,8.42
2/26/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.66,7.01
2/27/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.85,2.24
2/28/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.15,6.13
3/3/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.52,1.94
3/4/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.02,2.36
3/5/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",43.42,2.34
3/6/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.23,87.12
3/7/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.47,112.20
3/10/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.06,33.43
3/11/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.62,63.05
3/12/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.47,44.17
3/13/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.66,1.39
3/14/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.45,-33.68
3/17/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.18,116.96
3/18/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.92,18.64
3/19/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.97,9.32
3/20/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.92,3.15
3/21/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.51,133.88
3/24/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.82,81.68
3/25/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.32,69.83
3/26/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.53,-13.61
3/27/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.43,81.83
3/28/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.41,-8.32
3/31/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.85,17.13
4/1/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.88,14.53
4/2/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.08,6.83
4/3/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.82,-0.62
4/4/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",38.96,125.74
4/7/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",38.02,348.52
4/8/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",37.08,3.84
4/9/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",39.21,-16.51
4/10/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",38.38,4.40
4/11/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",38.92,20.38
4/14/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",39.78,-26.33
4/15/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",39.84,-14.43
4/16/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",39.82,-15.74
4/17/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.45,-20.43
4/21/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",39.61,21.00
4/22/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.42,-19.14
4/23/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.47,-19.73
4/24/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.59,-21.59
4/25/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.53,-22.70
4/28/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.78,-0.14
4/29/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.11,-0.61
4/30/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.30,1.86
5/1/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.42,-2.05
5/2/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.93,-2.40
5/5/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.88,-0.02
5/6/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.59,0.51
5/7/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.56,0.47
5/8/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.36,0.55
5/9/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.61,0.82
5/12/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.65,0.70
5/13/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.09,0.79
5/14/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.74,0.67
5/15/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.49,2.15
5/16/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.01,2.71
5/19/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.10,2.05
5/20/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.88,3.48
5/21/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.77,9.41
5/22/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.63,-0.85
5/23/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.64,-0.36
5/27/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.31,-0.53
5/28/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.31,-0.73
5/29/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.69,-1.58
5/30/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.73,-3.57
6/2/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.79,-2.68
6/3/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.64,-1.30
6/4/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.77,6.62
6/5/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.76,2.22
6/6/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.88,2.55
6/9/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.86,1.76
6/10/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.23,7.73
6/11/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.00,1.39
6/12/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.23,2.68
6/13/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.89,1.27
6/16/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.93,0.79
6/17/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.76,0.58
6/18/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.84,1.11
6/20/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.83,0.91
6/23/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.06,1.18
6/24/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",42.26,1.13
6/25/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.23,85.73
6/26/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",40.97,27.79
6/27/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.12,72.46
6/30/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.42,79.17
7/1/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.70,86.56
7/2/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.78,106.14
7/3/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.80,105.89
7/7/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.48,117.34
7/8/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.42,21.50
7/9/2025 0:00:00,"XLRE","Sel Sector:Rl Est SPDR","Real Estate","Sector Style ETFs",41.40,14.10
