"Date","Ticker","prem_disc","prem_disc_avg","prem_disc_hi","prem_disc_lo"
8/19/2025 0:00:00,"XLY","0.0861","0.0259","0.3159","-0.2641"
8/20/2025 0:00:00,"XLY","0.0624","0.0259","0.3159","-0.2641"
8/21/2025 0:00:00,"XLY","0.1120","0.0259","0.3159","-0.2641"
8/22/2025 0:00:00,"XLY","-0.0749","0.0259","0.3159","-0.2641"
8/25/2025 0:00:00,"XLY","-0.0599","0.0259","0.3159","-0.2641"
8/26/2025 0:00:00,"XLY","-0.1543","0.0259","0.3159","-0.2641"
8/27/2025 0:00:00,"XLY","-0.0796","0.0259","0.3159","-0.2641"
8/28/2025 0:00:00,"XLY","-0.0159","0.0259","0.3159","-0.2641"
8/29/2025 0:00:00,"XLY","-0.1090","0.0259","0.3159","-0.2641"
8/1/2024 0:00:00,"XLC","0.5198","0.4072","0.8644","-0.0500"
8/2/2024 0:00:00,"XLC","0.4294","0.4072","0.8644","-0.0500"
8/5/2024 0:00:00,"XLC","0.5430","0.4072","0.8644","-0.0500"
8/6/2024 0:00:00,"XLC","0.5852","0.4072","0.8644","-0.0500"
8/7/2024 0:00:00,"XLC","0.3620","0.4072","0.8644","-0.0500"
8/8/2024 0:00:00,"XLC","0.4200","0.4072","0.8644","-0.0500"
8/9/2024 0:00:00,"XLC","0.1870","0.4072","0.8644","-0.0500"
8/12/2024 0:00:00,"XLC","0.2389","0.4072","0.8644","-0.0500"
8/13/2024 0:00:00,"XLC","0.1571","0.4072","0.8644","-0.0500"
8/14/2024 0:00:00,"XLC","0.0368","0.4072","0.8644","-0.0500"
8/15/2024 0:00:00,"XLC","0.0947","0.4072","0.8644","-0.0500"
8/16/2024 0:00:00,"XLC","0.0649","0.4072","0.8644","-0.0500"
8/19/2024 0:00:00,"XLC","0.0686","0.4072","0.8644","-0.0500"
8/20/2024 0:00:00,"XLC","0.0481","0.4072","0.8644","-0.0500"
8/21/2024 0:00:00,"XLC","0.0377","0.4072","0.8644","-0.0500"
8/22/2024 0:00:00,"XLC","-0.0036","0.4072","0.8644","-0.0500"
8/23/2024 0:00:00,"XLC","0.3632","0.4072","0.8644","-0.0500"
8/26/2024 0:00:00,"XLC","0.2754","0.4072","0.8644","-0.0500"
8/27/2024 0:00:00,"XLC","0.2618","0.4072","0.8644","-0.0500"
8/28/2024 0:00:00,"XLC","0.2997","0.4072","0.8644","-0.0500"
8/29/2024 0:00:00,"XLC","0.3533","0.4072","0.8644","-0.0500"
8/30/2024 0:00:00,"XLC","0.3630","0.4072","0.8644","-0.0500"
9/3/2024 0:00:00,"XLC","0.3680","0.4072","0.8644","-0.0500"
9/4/2024 0:00:00,"XLC","0.7394","0.4072","0.8644","-0.0500"
9/5/2024 0:00:00,"XLC","0.7435","0.4072","0.8644","-0.0500"
9/6/2024 0:00:00,"XLC","0.5871","0.4072","0.8644","-0.0500"
9/9/2024 0:00:00,"XLC","0.4365","0.4072","0.8644","-0.0500"
9/10/2024 0:00:00,"XLC","0.3471","0.4072","0.8644","-0.0500"
9/11/2024 0:00:00,"XLC","0.4977","0.4072","0.8644","-0.0500"
9/12/2024 0:00:00,"XLC","0.3103","0.4072","0.8644","-0.0500"
9/13/2024 0:00:00,"XLC","0.5948","0.4072","0.8644","-0.0500"
9/16/2024 0:00:00,"XLC","0.6333","0.4072","0.8644","-0.0500"
9/17/2024 0:00:00,"XLC","-0.0380","0.4072","0.8644","-0.0500"
9/18/2024 0:00:00,"XLC","0.5501","0.4072","0.8644","-0.0500"
9/19/2024 0:00:00,"XLC","0.5985","0.4072","0.8644","-0.0500"
9/20/2024 0:00:00,"XLC","0.5012","0.4072","0.8644","-0.0500"
9/23/2024 0:00:00,"XLC","0.4684","0.4072","0.8644","-0.0500"
9/24/2024 0:00:00,"XLC","0.5979","0.4072","0.8644","-0.0500"
9/25/2024 0:00:00,"XLC","0.6946","0.4072","0.8644","-0.0500"
9/26/2024 0:00:00,"XLC","0.6252","0.4072","0.8644","-0.0500"
9/27/2024 0:00:00,"XLC","0.4950","0.4072","0.8644","-0.0500"
9/30/2024 0:00:00,"XLC","0.5562","0.4072","0.8644","-0.0500"
10/1/2024 0:00:00,"XLC","0.4993","0.4072","0.8644","-0.0500"
10/2/2024 0:00:00,"XLC","0.7695","0.4072","0.8644","-0.0500"
10/3/2024 0:00:00,"XLC","0.8786","0.4072","0.8644","-0.0500"
10/4/2024 0:00:00,"XLC","0.7435","0.4072","0.8644","-0.0500"
10/7/2024 0:00:00,"XLC","1.1173","0.4072","0.8644","-0.0500"
10/8/2024 0:00:00,"XLC","1.1182","0.4072","0.8644","-0.0500"
10/9/2024 0:00:00,"XLC","0.8532","0.4072","0.8644","-0.0500"
10/10/2024 0:00:00,"XLC","0.1874","0.4072","0.8644","-0.0500"
10/11/2024 0:00:00,"XLC","0.9603","0.4072","0.8644","-0.0500"
10/14/2024 0:00:00,"XLC","0.8061","0.4072","0.8644","-0.0500"
10/15/2024 0:00:00,"XLC","1.1422","0.4072","0.8644","-0.0500"
10/16/2024 0:00:00,"XLC","1.2519","0.4072","0.8644","-0.0500"
10/17/2024 0:00:00,"XLC","0.9555","0.4072","0.8644","-0.0500"
10/18/2024 0:00:00,"XLC","1.0140","0.4072","0.8644","-0.0500"
10/21/2024 0:00:00,"XLC","1.3609","0.4072","0.8644","-0.0500"
10/22/2024 0:00:00,"XLC","0.9515","0.4072","0.8644","-0.0500"
10/23/2024 0:00:00,"XLC","1.3177","0.4072","0.8644","-0.0500"
10/24/2024 0:00:00,"XLC","1.2397","0.4072","0.8644","-0.0500"
10/25/2024 0:00:00,"XLC","1.4240","0.4072","0.8644","-0.0500"
10/28/2024 0:00:00,"XLC","1.0613","0.4072","0.8644","-0.0500"
10/29/2024 0:00:00,"XLC","1.7754","0.4072","0.8644","-0.0500"
10/30/2024 0:00:00,"XLC","1.2973","0.4072","0.8644","-0.0500"
10/31/2024 0:00:00,"XLC","1.2110","0.4072","0.8644","-0.0500"
11/1/2024 0:00:00,"XLC","1.2133","0.4072","0.8644","-0.0500"
11/4/2024 0:00:00,"XLC","1.3503","0.4072","0.8644","-0.0500"
11/5/2024 0:00:00,"XLC","1.3377","0.4072","0.8644","-0.0500"
11/6/2024 0:00:00,"XLC","0.2766","0.4072","0.8644","-0.0500"
11/7/2024 0:00:00,"XLC","0.8563","0.4072","0.8644","-0.0500"
11/8/2024 0:00:00,"XLC","0.5181","0.4072","0.8644","-0.0500"
11/11/2024 0:00:00,"XLC","0.7283","0.4072","0.8644","-0.0500"
11/12/2024 0:00:00,"XLC","0.5044","0.4072","0.8644","-0.0500"
11/13/2024 0:00:00,"XLC","0.7580","0.4072","0.8644","-0.0500"
11/14/2024 0:00:00,"XLC","0.9393","0.4072","0.8644","-0.0500"
11/15/2024 0:00:00,"XLC","0.5995","0.4072","0.8644","-0.0500"
11/18/2024 0:00:00,"XLC","0.2923","0.4072","0.8644","-0.0500"
11/19/2024 0:00:00,"XLC","0.5806","0.4072","0.8644","-0.0500"
11/20/2024 0:00:00,"XLC","0.5885","0.4072","0.8644","-0.0500"
11/21/2024 0:00:00,"XLC","0.4975","0.4072","0.8644","-0.0500"
11/22/2024 0:00:00,"XLC","-0.3349","0.4072","0.8644","-0.0500"
11/25/2024 0:00:00,"XLC","0.4339","0.4072","0.8644","-0.0500"
11/26/2024 0:00:00,"XLC","0.4093","0.4072","0.8644","-0.0500"
11/27/2024 0:00:00,"XLC","0.4503","0.4072","0.8644","-0.0500"
11/29/2024 0:00:00,"XLC","0.5168","0.4072","0.8644","-0.0500"
12/2/2024 0:00:00,"XLC","-0.0336","0.4072","0.8644","-0.0500"
12/3/2024 0:00:00,"XLC","-0.5405","0.4072","0.8644","-0.0500"
12/4/2024 0:00:00,"XLC","0.3055","0.4072","0.8644","-0.0500"
12/5/2024 0:00:00,"XLC","0.5358","0.4072","0.8644","-0.0500"
12/6/2024 0:00:00,"XLC","0.9630","0.4072","0.8644","-0.0500"
12/9/2024 0:00:00,"XLC","0.7590","0.4072","0.8644","-0.0500"
12/10/2024 0:00:00,"XLC","0.5597","0.4072","0.8644","-0.0500"
12/11/2024 0:00:00,"XLC","0.3447","0.4072","0.8644","-0.0500"
12/12/2024 0:00:00,"XLC","0.4836","0.4072","0.8644","-0.0500"
12/13/2024 0:00:00,"XLC","0.1431","0.4072","0.8644","-0.0500"
12/16/2024 0:00:00,"XLC","0.2886","0.4072","0.8644","-0.0500"
12/17/2024 0:00:00,"XLC","0.3746","0.4072","0.8644","-0.0500"
12/18/2024 0:00:00,"XLC","0.4085","0.4072","0.8644","-0.0500"
12/19/2024 0:00:00,"XLC","0.1674","0.4072","0.8644","-0.0500"
12/20/2024 0:00:00,"XLC","0.2146","0.4072","0.8644","-0.0500"
12/23/2024 0:00:00,"XLC","0.2073","0.4072","0.8644","-0.0500"
12/24/2024 0:00:00,"XLC","0.1929","0.4072","0.8644","-0.0500"
12/26/2024 0:00:00,"XLC","0.1610","0.4072","0.8644","-0.0500"
12/27/2024 0:00:00,"XLC","0.1465","0.4072","0.8644","-0.0500"
12/30/2024 0:00:00,"XLC","0.1352","0.4072","0.8644","-0.0500"
12/31/2024 0:00:00,"XLC","0.2441","0.4072","0.8644","-0.0500"
1/2/2025 0:00:00,"XLC","0.2808","0.4072","0.8644","-0.0500"
1/3/2025 0:00:00,"XLC","0.0271","0.4072","0.8644","-0.0500"
1/6/2025 0:00:00,"XLC","0.0882","0.4072","0.8644","-0.0500"
1/7/2025 0:00:00,"XLC","0.1334","0.4072","0.8644","-0.0500"
1/8/2025 0:00:00,"XLC","0.0655","0.4072","0.8644","-0.0500"
1/10/2025 0:00:00,"XLC","0.1919","0.4072","0.8644","-0.0500"
1/13/2025 0:00:00,"XLC","0.4396","0.4072","0.8644","-0.0500"
1/14/2025 0:00:00,"XLC","0.2975","0.4072","0.8644","-0.0500"
1/15/2025 0:00:00,"XLC","0.4152","0.4072","0.8644","-0.0500"
1/16/2025 0:00:00,"XLC","0.3282","0.4072","0.8644","-0.0500"
1/17/2025 0:00:00,"XLC","0.4564","0.4072","0.8644","-0.0500"
1/21/2025 0:00:00,"XLC","0.3797","0.4072","0.8644","-0.0500"
1/22/2025 0:00:00,"XLC","0.3519","0.4072","0.8644","-0.0500"
1/23/2025 0:00:00,"XLC","0.9627","0.4072","0.8644","-0.0500"
1/24/2025 0:00:00,"XLC","0.4863","0.4072","0.8644","-0.0500"
1/27/2025 0:00:00,"XLC","0.5214","0.4072","0.8644","-0.0500"
1/28/2025 0:00:00,"XLC","0.5291","0.4072","0.8644","-0.0500"
1/29/2025 0:00:00,"XLC","0.4381","0.4072","0.8644","-0.0500"
1/30/2025 0:00:00,"XLC","0.5884","0.4072","0.8644","-0.0500"
1/31/2025 0:00:00,"XLC","0.6250","0.4072","0.8644","-0.0500"
2/3/2025 0:00:00,"XLC","0.7503","0.4072","0.8644","-0.0500"
2/4/2025 0:00:00,"XLC","0.3508","0.4072","0.8644","-0.0500"
2/5/2025 0:00:00,"XLC","0.0923","0.4072","0.8644","-0.0500"
2/6/2025 0:00:00,"XLC","0.8414","0.4072","0.8644","-0.0500"
2/7/2025 0:00:00,"XLC","0.3218","0.4072","0.8644","-0.0500"
2/10/2025 0:00:00,"XLC","1.0156","0.4072","0.8644","-0.0500"
2/11/2025 0:00:00,"XLC","1.2717","0.4072","0.8644","-0.0500"
2/12/2025 0:00:00,"XLC","1.5483","0.4072","0.8644","-0.0500"
2/13/2025 0:00:00,"XLC","-0.1489","0.4072","0.8644","-0.0500"
2/14/2025 0:00:00,"XLC","0.9976","0.4072","0.8644","-0.0500"
2/18/2025 0:00:00,"XLC","1.1928","0.4072","0.8644","-0.0500"
2/19/2025 0:00:00,"XLC","0.7403","0.4072","0.8644","-0.0500"
2/20/2025 0:00:00,"XLC","1.3806","0.4072","0.8644","-0.0500"
2/21/2025 0:00:00,"XLC","1.0219","0.4072","0.8644","-0.0500"
2/24/2025 0:00:00,"XLC","1.7052","0.4072","0.8644","-0.0500"
2/25/2025 0:00:00,"XLC","0.9219","0.4072","0.8644","-0.0500"
2/26/2025 0:00:00,"XLC","0.7717","0.4072","0.8644","-0.0500"
2/27/2025 0:00:00,"XLC","0.8777","0.4072","0.8644","-0.0500"
2/28/2025 0:00:00,"XLC","0.7231","0.4072","0.8644","-0.0500"
3/3/2025 0:00:00,"XLC","0.7741","0.4072","0.8644","-0.0500"
3/4/2025 0:00:00,"XLC","0.8048","0.4072","0.8644","-0.0500"
3/5/2025 0:00:00,"XLC","0.6943","0.4072","0.8644","-0.0500"
3/6/2025 0:00:00,"XLC","0.5465","0.4072","0.8644","-0.0500"
3/7/2025 0:00:00,"XLC","0.6169","0.4072","0.8644","-0.0500"
3/10/2025 0:00:00,"XLC","0.9700","0.4072","0.8644","-0.0500"
3/11/2025 0:00:00,"XLC","-0.0780","0.4072","0.8644","-0.0500"
3/12/2025 0:00:00,"XLC","0.6773","0.4072","0.8644","-0.0500"
3/13/2025 0:00:00,"XLC","0.6081","0.4072","0.8644","-0.0500"
3/14/2025 0:00:00,"XLC","-0.3778","0.4072","0.8644","-0.0500"
3/17/2025 0:00:00,"XLC","0.0513","0.4072","0.8644","-0.0500"
3/18/2025 0:00:00,"XLC","0.0615","0.4072","0.8644","-0.0500"
3/19/2025 0:00:00,"XLC","0.4181","0.4072","0.8644","-0.0500"
3/20/2025 0:00:00,"XLC","0.0863","0.4072","0.8644","-0.0500"
3/21/2025 0:00:00,"XLC","0.0308","0.4072","0.8644","-0.0500"
3/24/2025 0:00:00,"XLC","-0.2395","0.4072","0.8644","-0.0500"
3/25/2025 0:00:00,"XLC","-0.0559","0.4072","0.8644","-0.0500"
3/26/2025 0:00:00,"XLC","-0.0691","0.4072","0.8644","-0.0500"
3/27/2025 0:00:00,"XLC","-0.1117","0.4072","0.8644","-0.0500"
3/28/2025 0:00:00,"XLC","-0.1062","0.4072","0.8644","-0.0500"
3/31/2025 0:00:00,"XLC","-0.0009","0.4072","0.8644","-0.0500"
4/1/2025 0:00:00,"XLC","0.0576","0.4072","0.8644","-0.0500"
4/2/2025 0:00:00,"XLC","-0.4466","0.4072","0.8644","-0.0500"
4/3/2025 0:00:00,"XLC","0.5490","0.4072","0.8644","-0.0500"
4/4/2025 0:00:00,"XLC","0.0509","0.4072","0.8644","-0.0500"
4/7/2025 0:00:00,"XLC","0.7602","0.4072","0.8644","-0.0500"
4/8/2025 0:00:00,"XLC","0.5111","0.4072","0.8644","-0.0500"
4/9/2025 0:00:00,"XLC","-0.4510","0.4072","0.8644","-0.0500"
4/10/2025 0:00:00,"XLC","0.0609","0.4072","0.8644","-0.0500"
4/11/2025 0:00:00,"XLC","-0.3621","0.4072","0.8644","-0.0500"
4/14/2025 0:00:00,"XLC","-0.5114","0.4072","0.8644","-0.0500"
4/15/2025 0:00:00,"XLC","-0.3946","0.4072","0.8644","-0.0500"
4/16/2025 0:00:00,"XLC","-0.3348","0.4072","0.8644","-0.0500"
4/17/2025 0:00:00,"XLC","-0.4650","0.4072","0.8644","-0.0500"
4/21/2025 0:00:00,"XLC","-0.3350","0.4072","0.8644","-0.0500"
4/22/2025 0:00:00,"XLC","-0.3290","0.4072","0.8644","-0.0500"
4/23/2025 0:00:00,"XLC","-0.2927","0.4072","0.8644","-0.0500"
4/24/2025 0:00:00,"XLC","-0.4426","0.4072","0.8644","-0.0500"
4/25/2025 0:00:00,"XLC","-0.4826","0.4072","0.8644","-0.0500"
4/28/2025 0:00:00,"XLC","-0.5345","0.4072","0.8644","-0.0500"
4/29/2025 0:00:00,"XLC","-0.5313","0.4072","0.8644","-0.0500"
4/30/2025 0:00:00,"XLC","-0.4666","0.4072","0.8644","-0.0500"
5/1/2025 0:00:00,"XLC","-0.5337","0.4072","0.8644","-0.0500"
5/2/2025 0:00:00,"XLC","-0.5340","0.4072","0.8644","-0.0500"
5/5/2025 0:00:00,"XLC","-0.4724","0.4072","0.8644","-0.0500"
5/6/2025 0:00:00,"XLC","-0.4538","0.4072","0.8644","-0.0500"
5/7/2025 0:00:00,"XLC","-0.3495","0.4072","0.8644","-0.0500"
5/8/2025 0:00:00,"XLC","-0.4851","0.4072","0.8644","-0.0500"
5/9/2025 0:00:00,"XLC","-0.1828","0.4072","0.8644","-0.0500"
5/12/2025 0:00:00,"XLC","0.0785","0.4072","0.8644","-0.0500"
5/13/2025 0:00:00,"XLC","-0.0714","0.4072","0.8644","-0.0500"
5/14/2025 0:00:00,"XLC","0.0223","0.4072","0.8644","-0.0500"
5/15/2025 0:00:00,"XLC","-0.2648","0.4072","0.8644","-0.0500"
5/16/2025 0:00:00,"XLC","0.0257","0.4072","0.8644","-0.0500"
5/19/2025 0:00:00,"XLC","0.0862","0.4072","0.8644","-0.0500"
5/20/2025 0:00:00,"XLC","0.2715","0.4072","0.8644","-0.0500"
5/21/2025 0:00:00,"XLC","0.8098","0.4072","0.8644","-0.0500"
5/22/2025 0:00:00,"XLC","0.6861","0.4072","0.8644","-0.0500"
5/23/2025 0:00:00,"XLC","0.6806","0.4072","0.8644","-0.0500"
5/27/2025 0:00:00,"XLC","0.8522","0.4072","0.8644","-0.0500"
5/28/2025 0:00:00,"XLC","0.7703","0.4072","0.8644","-0.0500"
5/29/2025 0:00:00,"XLC","0.7503","0.4072","0.8644","-0.0500"
5/30/2025 0:00:00,"XLC","0.8598","0.4072","0.8644","-0.0500"
6/2/2025 0:00:00,"XLC","0.6956","0.4072","0.8644","-0.0500"
6/3/2025 0:00:00,"XLC","0.6486","0.4072","0.8644","-0.0500"
6/4/2025 0:00:00,"XLC","0.6455","0.4072","0.8644","-0.0500"
6/5/2025 0:00:00,"XLC","0.7666","0.4072","0.8644","-0.0500"
6/6/2025 0:00:00,"XLC","0.3452","0.4072","0.8644","-0.0500"
6/9/2025 0:00:00,"XLC","-0.1289","0.4072","0.8644","-0.0500"
6/10/2025 0:00:00,"XLC","0.6871","0.4072","0.8644","-0.0500"
6/11/2025 0:00:00,"XLC","1.8147","0.4072","0.8644","-0.0500"
6/12/2025 0:00:00,"XLC","-0.1342","0.4072","0.8644","-0.0500"
6/13/2025 0:00:00,"XLC","1.0721","0.4072","0.8644","-0.0500"
6/16/2025 0:00:00,"XLC","0.4834","0.4072","0.8644","-0.0500"
6/17/2025 0:00:00,"XLC","0.6124","0.4072","0.8644","-0.0500"
6/18/2025 0:00:00,"XLC","0.4851","0.4072","0.8644","-0.0500"
6/20/2025 0:00:00,"XLC","0.5163","0.4072","0.8644","-0.0500"
6/23/2025 0:00:00,"XLC","0.3473","0.4072","0.8644","-0.0500"
6/24/2025 0:00:00,"XLC","0.2761","0.4072","0.8644","-0.0500"
6/25/2025 0:00:00,"XLC","0.2056","0.4072","0.8644","-0.0500"
6/26/2025 0:00:00,"XLC","0.2783","0.4072","0.8644","-0.0500"
6/27/2025 0:00:00,"XLC","0.3419","0.4072","0.8644","-0.0500"
6/30/2025 0:00:00,"XLC","0.3750","0.4072","0.8644","-0.0500"
7/1/2025 0:00:00,"XLC","0.2368","0.4072","0.8644","-0.0500"
7/2/2025 0:00:00,"XLC","0.2382","0.4072","0.8644","-0.0500"
7/3/2025 0:00:00,"XLC","-0.1448","0.4072","0.8644","-0.0500"
7/7/2025 0:00:00,"XLC","0.3143","0.4072","0.8644","-0.0500"
7/8/2025 0:00:00,"XLC","0.2689","0.4072","0.8644","-0.0500"
7/9/2025 0:00:00,"XLC","0.1648","0.4072","0.8644","-0.0500"
7/10/2025 0:00:00,"XLC","0.2985","0.4072","0.8644","-0.0500"
7/11/2025 0:00:00,"XLC","-0.0033","0.4072","0.8644","-0.0500"
7/14/2025 0:00:00,"XLC","-0.0340","0.4072","0.8644","-0.0500"
7/15/2025 0:00:00,"XLC","0.3686","0.4072","0.8644","-0.0500"
7/16/2025 0:00:00,"XLC","0.3327","0.4072","0.8644","-0.0500"
7/17/2025 0:00:00,"XLC","0.5037","0.4072","0.8644","-0.0500"
7/18/2025 0:00:00,"XLC","0.4084","0.4072","0.8644","-0.0500"
7/21/2025 0:00:00,"XLC","0.4816","0.4072","0.8644","-0.0500"
7/22/2025 0:00:00,"XLC","0.5536","0.4072","0.8644","-0.0500"
7/23/2025 0:00:00,"XLC","0.4243","0.4072","0.8644","-0.0500"
7/24/2025 0:00:00,"XLC","0.5875","0.4072","0.8644","-0.0500"
7/25/2025 0:00:00,"XLC","0.5806","0.4072","0.8644","-0.0500"
7/28/2025 0:00:00,"XLC","0.4432","0.4072","0.8644","-0.0500"
7/29/2025 0:00:00,"XLC","0.6184","0.4072","0.8644","-0.0500"
7/30/2025 0:00:00,"XLC","1.1271","0.4072","0.8644","-0.0500"
7/31/2025 0:00:00,"XLC","0.7228","0.4072","0.8644","-0.0500"
8/1/2025 0:00:00,"XLC","0.6683","0.4072","0.8644","-0.0500"
8/4/2025 0:00:00,"XLC","0.2978","0.4072","0.8644","-0.0500"
8/5/2025 0:00:00,"XLC","0.2944","0.4072","0.8644","-0.0500"
8/6/2025 0:00:00,"XLC","0.4067","0.4072","0.8644","-0.0500"
8/7/2025 0:00:00,"XLC","0.2849","0.4072","0.8644","-0.0500"
8/8/2025 0:00:00,"XLC","0.4069","0.4072","0.8644","-0.0500"
8/11/2025 0:00:00,"XLC","0.2833","0.4072","0.8644","-0.0500"
8/12/2025 0:00:00,"XLC","0.2820","0.4072","0.8644","-0.0500"
8/13/2025 0:00:00,"XLC","0.1973","0.4072","0.8644","-0.0500"
8/14/2025 0:00:00,"XLC","0.1814","0.4072","0.8644","-0.0500"
8/15/2025 0:00:00,"XLC","0.0333","0.4072","0.8644","-0.0500"
8/18/2025 0:00:00,"XLC","0.3689","0.4072","0.8644","-0.0500"
8/19/2025 0:00:00,"XLC","0.1572","0.4072","0.8644","-0.0500"
8/20/2025 0:00:00,"XLC","-0.0659","0.4072","0.8644","-0.0500"
8/21/2025 0:00:00,"XLC","-0.0828","0.4072","0.8644","-0.0500"
8/22/2025 0:00:00,"XLC","0.2569","0.4072","0.8644","-0.0500"
8/25/2025 0:00:00,"XLC","0.1807","0.4072","0.8644","-0.0500"
8/26/2025 0:00:00,"XLC","0.3372","0.4072","0.8644","-0.0500"
8/27/2025 0:00:00,"XLC","0.2730","0.4072","0.8644","-0.0500"
8/28/2025 0:00:00,"XLC","0.4325","0.4072","0.8644","-0.0500"
8/29/2025 0:00:00,"XLC","0.3768","0.4072","0.8644","-0.0500"
8/1/2024 0:00:00,"XLF","2.5465","0.2076","0.7539","-0.3387"
8/2/2024 0:00:00,"XLF","-0.0187","0.2076","0.7539","-0.3387"
8/5/2024 0:00:00,"XLF","1.4371","0.2076","0.7539","-0.3387"
8/6/2024 0:00:00,"XLF","0.1302","0.2076","0.7539","-0.3387"
8/7/2024 0:00:00,"XLF","-0.5843","0.2076","0.7539","-0.3387"
8/8/2024 0:00:00,"XLF","-0.0306","0.2076","0.7539","-0.3387"
8/9/2024 0:00:00,"XLF","0.4341","0.2076","0.7539","-0.3387"
8/12/2024 0:00:00,"XLF","0.7031","0.2076","0.7539","-0.3387"
8/13/2024 0:00:00,"XLF","1.5489","0.2076","0.7539","-0.3387"
8/14/2024 0:00:00,"XLF","-0.3579","0.2076","0.7539","-0.3387"
8/15/2024 0:00:00,"XLF","-0.5972","0.2076","0.7539","-0.3387"
8/16/2024 0:00:00,"XLF","-0.1912","0.2076","0.7539","-0.3387"
8/19/2024 0:00:00,"XLF","1.3219","0.2076","0.7539","-0.3387"
8/20/2024 0:00:00,"XLF","-0.1438","0.2076","0.7539","-0.3387"
8/21/2024 0:00:00,"XLF","0.1846","0.2076","0.7539","-0.3387"
8/22/2024 0:00:00,"XLF","1.5763","0.2076","0.7539","-0.3387"
8/23/2024 0:00:00,"XLF","-0.5048","0.2076","0.7539","-0.3387"
8/26/2024 0:00:00,"XLF","0.2737","0.2076","0.7539","-0.3387"
8/27/2024 0:00:00,"XLF","0.3795","0.2076","0.7539","-0.3387"
8/28/2024 0:00:00,"XLF","0.7541","0.2076","0.7539","-0.3387"
8/29/2024 0:00:00,"XLF","-0.3836","0.2076","0.7539","-0.3387"
8/30/2024 0:00:00,"XLF","0.4707","0.2076","0.7539","-0.3387"
9/3/2024 0:00:00,"XLF","0.0260","0.2076","0.7539","-0.3387"
9/4/2024 0:00:00,"XLF","1.0619","0.2076","0.7539","-0.3387"
9/5/2024 0:00:00,"XLF","0.6201","0.2076","0.7539","-0.3387"
9/6/2024 0:00:00,"XLF","1.1759","0.2076","0.7539","-0.3387"
9/9/2024 0:00:00,"XLF","0.6149","0.2076","0.7539","-0.3387"
9/10/2024 0:00:00,"XLF","0.5336","0.2076","0.7539","-0.3387"
9/11/2024 0:00:00,"XLF","0.3087","0.2076","0.7539","-0.3387"
9/12/2024 0:00:00,"XLF","0.5895","0.2076","0.7539","-0.3387"
9/13/2024 0:00:00,"XLF","0.3940","0.2076","0.7539","-0.3387"
9/16/2024 0:00:00,"XLF","1.5054","0.2076","0.7539","-0.3387"
9/17/2024 0:00:00,"XLF","0.5212","0.2076","0.7539","-0.3387"
9/18/2024 0:00:00,"XLF","1.6891","0.2076","0.7539","-0.3387"
9/19/2024 0:00:00,"XLF","0.2280","0.2076","0.7539","-0.3387"
9/20/2024 0:00:00,"XLF","0.7356","0.2076","0.7539","-0.3387"
9/23/2024 0:00:00,"XLF","0.2220","0.2076","0.7539","-0.3387"
9/24/2024 0:00:00,"XLF","-0.0825","0.2076","0.7539","-0.3387"
9/25/2024 0:00:00,"XLF","-0.0488","0.2076","0.7539","-0.3387"
9/26/2024 0:00:00,"XLF","2.0434","0.2076","0.7539","-0.3387"
9/27/2024 0:00:00,"XLF","0.7867","0.2076","0.7539","-0.3387"
9/30/2024 0:00:00,"XLF","2.2591","0.2076","0.7539","-0.3387"
10/1/2024 0:00:00,"XLF","0.8283","0.2076","0.7539","-0.3387"
10/2/2024 0:00:00,"XLF","2.3235","0.2076","0.7539","-0.3387"
10/3/2024 0:00:00,"XLF","0.7412","0.2076","0.7539","-0.3387"
10/4/2024 0:00:00,"XLF","0.9903","0.2076","0.7539","-0.3387"
10/7/2024 0:00:00,"XLF","2.3048","0.2076","0.7539","-0.3387"
10/8/2024 0:00:00,"XLF","2.9843","0.2076","0.7539","-0.3387"
10/9/2024 0:00:00,"XLF","0.5594","0.2076","0.7539","-0.3387"
10/10/2024 0:00:00,"XLF","0.4979","0.2076","0.7539","-0.3387"
10/11/2024 0:00:00,"XLF","0.3575","0.2076","0.7539","-0.3387"
10/14/2024 0:00:00,"XLF","0.5462","0.2076","0.7539","-0.3387"
10/15/2024 0:00:00,"XLF","0.9581","0.2076","0.7539","-0.3387"
10/16/2024 0:00:00,"XLF","0.6708","0.2076","0.7539","-0.3387"
10/17/2024 0:00:00,"XLF","0.4440","0.2076","0.7539","-0.3387"
10/18/2024 0:00:00,"XLF","0.3328","0.2076","0.7539","-0.3387"
10/21/2024 0:00:00,"XLF","0.3962","0.2076","0.7539","-0.3387"
10/22/2024 0:00:00,"XLF","0.1687","0.2076","0.7539","-0.3387"
10/23/2024 0:00:00,"XLF","1.0070","0.2076","0.7539","-0.3387"
10/24/2024 0:00:00,"XLF","0.4944","0.2076","0.7539","-0.3387"
10/25/2024 0:00:00,"XLF","0.9210","0.2076","0.7539","-0.3387"
10/28/2024 0:00:00,"XLF","0.7989","0.2076","0.7539","-0.3387"
10/29/2024 0:00:00,"XLF","0.1020","0.2076","0.7539","-0.3387"
10/30/2024 0:00:00,"XLF","0.7926","0.2076","0.7539","-0.3387"
10/31/2024 0:00:00,"XLF","0.5160","0.2076","0.7539","-0.3387"
11/1/2024 0:00:00,"XLF","0.6446","0.2076","0.7539","-0.3387"
11/4/2024 0:00:00,"XLF","0.4755","0.2076","0.7539","-0.3387"
